대분류코드,대분류명칭,중분류코드,중분류명칭,소분류코드,소분류명칭,세분류코드,세분류명칭,능력단위분류번호,능력단위코드,능력단위명칭,수준
02,경영·회계·사무,04,생산·품질관리,01,생산관리,03,공정관리,0204010312_23v1,12,생산정보시스템 운영관리,4
02,경영·회계·사무,04,생산·품질관리,01,생산관리,03,공정관리,0204010313_23v1,13,외주생산관리,5
02,경영·회계·사무,04,생산·품질관리,01,생산관리,03,공정관리,0204010314_23v1,14,설비효율관리,5
02,경영·회계·사무,04,생산·품질관리,01,생산관리,04,SCM,0204010401_24v3,01,공급망진단분석,7
02,경영·회계·사무,04,생산·품질관리,01,생산관리,04,SCM,0204010402_24v3,02,공급망전략수립,7
02,경영·회계·사무,04,생산·품질관리,01,생산관리,04,SCM,0204010403_24v3,03,공급망수요계획,6
02,경영·회계·사무,04,생산·품질관리,01,생산관리,04,SCM,0204010404_24v3,04,공급망공급계획,6
02,경영·회계·사무,04,생산·품질관리,01,생산관리,04,SCM,0204010405_24v3,05,공급망생산운영,5
02,경영·회계·사무,04,생산·품질관리,01,생산관리,04,SCM,0204010406_24v3,06,공급망조달운영,4
02,경영·회계·사무,04,생산·품질관리,01,생산관리,04,SCM,0204010407_24v3,07,공급망재고운영,3
02,경영·회계·사무,04,생산·품질관리,01,생산관리,04,SCM,0204010408_24v3,08,공급망운송관리,3
02,경영·회계·사무,04,생산·품질관리,01,생산관리,04,SCM,0204010409_24v3,09,공급망성과관리,5
02,경영·회계·사무,04,생산·품질관리,02,품질관리,01,QM/QC관리,0204020101_14v1,01,품질전략수립,6
02,경영·회계·사무,04,생산·품질관리,02,품질관리,01,QM/QC관리,0204020102_14v1,02,품질정보관리,4
02,경영·회계·사무,04,생산·품질관리,02,품질관리,01,QM/QC관리,0204020103_14v1,03,서비스 품질관리,5
02,경영·회계·사무,04,생산·품질관리,02,품질관리,01,QM/QC관리,0204020104_14v1,04,사내표준화,4
02,경영·회계·사무,04,생산·품질관리,02,품질관리,01,QM/QC관리,0204020105_14v1,05,품질코스트관리,6
02,경영·회계·사무,04,생산·품질관리,02,품질관리,01,QM/QC관리,0204020106_14v1,06,설계품질관리,5
02,경영·회계·사무,04,생산·품질관리,02,품질관리,01,QM/QC관리,0204020107_16v2,07,공정품질관리,4
02,경영·회계·사무,04,생산·품질관리,02,품질관리,01,QM/QC관리,0204020108_14v1,08,품질검사관리,4
02,경영·회계·사무,04,생산·품질관리,02,품질관리,01,QM/QC관리,0204020109_14v1,09,협력사품질관리,4
02,경영·회계·사무,04,생산·품질관리,02,품질관리,01,QM/QC관리,0204020110_16v2,10,품질보증체계확립,5
02,경영·회계·사무,04,생산·품질관리,02,품질관리,01,QM/QC관리,0204020111_14v1,11,신뢰성관리,5
02,경영·회계·사무,04,생산·품질관리,02,품질관리,01,QM/QC관리,0204020112_14v1,12,안전품질관리,6
02,경영·회계·사무,04,생산·품질관리,02,품질관리,01,QM/QC관리,0204020113_16v2,13,품질경영혁신활동,4
02,경영·회계·사무,04,생산·품질관리,02,품질관리,01,QM/QC관리,0204020114_16v2,14,지속적개선활동,3
02,경영·회계·사무,04,생산·품질관리,02,품질관리,01,QM/QC관리,0204020115_14v1,15,현장품질관리,3
02,경영·회계·사무,04,생산·품질관리,02,품질관리,01,QM/QC관리,0204020116_16v1,16,품질경영시스템인증관리,5
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,02,수출입관리,0204030201_24v2,01,수출입사전준비,3
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,02,수출입관리,0204030202_24v3,02,수출입위험관리,4
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,02,수출입관리,0204030204_24v2,04,수출입계약,5
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,02,수출입관리,0204030205_24v2,05,수출입운송보험,3
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,02,수출입관리,0204030208_24v3,08,수출마케팅,5
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,02,수출입관리,0204030209_24v3,09,수입마케팅,5
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,02,수출입관리,0204030210_24v3,10,수출통관,3
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,02,수출입관리,0204030211_24v3,11,수입통관,3
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,02,수출입관리,0204030212_24v3,12,수출대금결제,3
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,02,수출입관리,0204030213_24v3,13,수입대금결제,3
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,03,원산지관리,0204030301_15v1,01,FTA 원산지 활용분석,4
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,03,원산지관리,0204030302_15v1,02,FTA 원산지 판정요소관리,4
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,03,원산지관리,0204030303_15v1,03,FTA 원산지 판정,5
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,03,원산지관리,0204030304_15v1,04,FTA 원산지 증빙서류 발급,2
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,03,원산지관리,0204030305_15v1,05,FTA 원산지 인증수출자 인증,3
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,03,원산지관리,0204030306_15v1,06,FTA 원산지 수입 활용,4
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,03,원산지관리,0204030307_15v1,07,FTA 원산지 검증 대응,5
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,03,원산지관리,0204030308_15v1,08,FTA 원산지 활용전략수립,6
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,05,물류기획,0204030501_22v4,01,물류 전략기획,6
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,05,물류기획,0204030502_22v4,02,물류 고객관리,4
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,05,물류기획,0204030503_22v4,03,물류거점 네트워크 설계,5
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,05,물류기획,0204030504_22v1,04,재고관리 기획,4
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,05,물류기획,0204030505_22v1,05,운송관리 기획,4
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,05,물류기획,0204030506_22v1,06,보관하역관리 기획,4
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,05,물류기획,0204030507_22v1,07,물류성과관리,5
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,05,물류기획,0204030508_22v4,08,물류정보시스템 활용,3
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,06,운송관리,0204030601_23v4,01,육상운송관리,3
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,06,운송관리,0204030602_23v4,02,해상운송관리,3
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,06,운송관리,0204030603_23v4,03,항공운송관리,3
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,06,운송관리,0204030604_23v4,04,복합운송관리,3
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,06,운송관리,0204030605_23v4,05,국제특송관리,3
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,06,운송관리,0204030606_23v1,06,국내특송관리,3
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,06,운송관리,0204030607_23v1,07,운송플랫폼활용,5
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,07,보관·하역관리,0204030701_22v4,01,입고관리,3
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,07,보관·하역관리,0204030702_22v4,02,보관관리,3
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,07,보관·하역관리,0204030703_22v1,03,분류관리,3
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,07,보관·하역관리,0204030704_22v1,04,물류포장관리,3
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,07,보관·하역관리,0204030705_22v2,05,물류유통가공,3
02,경영·회계·사무,04,생산·품질관리,03,물류무역관리,07,보관·하역관리,0204030706_22v4,06,출고관리,3
03,금융·보험,01,금융,01,금융영업,01,창구사무,0301010102_14v1,02,예금상품 세일즈,3
03,금융·보험,01,금융,01,금융영업,01,창구사무,0301010103_14v1,03,제신고 처리,3
03,금융·보험,01,금융,01,금융영업,01,창구사무,0301010104_14v1,04,출납관리,2
03,금융·보험,01,금융,01,금융영업,01,창구사무,0301010105_14v1,05,외국환거래,3
03,금융·보험,01,금융,01,금융영업,01,창구사무,0301010106_14v1,06,전자금융 서비스,2
03,금융·보험,01,금융,01,금융영업,01,창구사무,0301010107_16v2,07,개인대출 세일즈,3
03,금융·보험,01,금융,01,금융영업,01,창구사무,0301010108_14v1,08,펀드 세일즈,4
03,금융·보험,01,금융,01,금융영업,01,창구사무,0301010109_14v1,09,방카슈랑스 세일즈,4
03,금융·보험,01,금융,01,금융영업,01,창구사무,0301010110_14v1,10,신용카드 세일즈,3
03,금융·보험,01,금융,01,금융영업,01,창구사무,0301010111_16v2,11,부수업무 처리,2
03,금융·보험,01,금융,01,금융영업,01,창구사무,0301010112_14v1,12,금융소비자 보호,3
03,금융·보험,01,금융,01,금융영업,01,창구사무,0301010113_16v2,13,입지급 거래,2
03,금융·보험,01,금융,01,금융영업,01,창구사무,0301010114_16v2,14,예금 관리,2
03,금융·보험,01,금융,01,금융영업,02,기업영업,0301010201_14v1,01,가망기업 고객 발굴,6
03,금융·보험,01,금융,01,금융영업,02,기업영업,0301010202_14v1,02,대상기업분석,6
03,금융·보험,01,금융,01,금융영업,02,기업영업,0301010203_14v1,03,고객접촉활동·관계형성,4
03,금융·보험,01,금융,01,금융영업,02,기업영업,0301010204_14v1,04,기업고객 상담,5
03,금융·보험,01,금융,01,금융영업,02,기업영업,0301010205_14v1,05,기업고객니즈 파악·분석,5
03,금융·보험,01,금융,01,금융영업,02,기업영업,0301010206_14v1,06,거래 제안·협상,6
03,금융·보험,01,금융,01,금융영업,02,기업영업,0301010207_14v1,07,거래신청 심사·승인,5
03,금융·보험,01,금융,01,금융영업,02,기업영업,0301010208_14v1,08,거래약정,4
03,금융·보험,01,금융,01,금융영업,02,기업영업,0301010209_14v1,09,기업 거래심화,5
03,금융·보험,01,금융,01,금융영업,02,기업영업,0301010210_14v1,10,기업고객관리,6
03,금융·보험,01,금융,01,금융영업,03,PB영업,0301010301_14v1,01,고객창출,4
03,금융·보험,01,금융,01,금융영업,03,PB영업,0301010302_14v1,02,고객상담,4
03,금융·보험,01,금융,01,금융영업,03,PB영업,0301010303_14v1,03,고객정보수집·분석,4
03,금융·보험,01,금융,01,금융영업,03,PB영업,0301010304_14v1,04,금융자산 투자설계,5
03,금융·보험,01,금융,01,금융영업,03,PB영업,0301010305_14v1,05,비금융자산 상담·자문,5
03,금융·보험,01,금융,01,금융영업,03,PB영업,0301010306_14v1,06,고객제안·실행,5
03,금융·보험,01,금융,01,금융영업,03,PB영업,0301010307_14v1,07,투자 사후관리,5
03,금융·보험,01,금융,01,금융영업,03,PB영업,0301010308_14v1,08,고객관리,4
03,금융·보험,01,금융,01,금융영업,03,PB영업,0301010309_14v1,09,PB컴플라이언스,4
03,금융·보험,01,금융,01,금융영업,04,카드영업,0301010401_14v1,01,개인영업,3
03,금융·보험,01,금융,01,금융영업,04,카드영업,0301010402_14v1,02,기업영업,4
03,금융·보험,01,금융,01,금융영업,04,카드영업,0301010403_14v1,03,제휴영업,4
03,금융·보험,01,금융,01,금융영업,04,카드영업,0301010404_16v2,04,회원마케팅,4
03,금융·보험,01,금융,01,금융영업,04,카드영업,0301010405_14v1,05,가맹점마케팅,4
03,금융·보험,01,금융,01,금융영업,04,카드영업,0301010408_16v2,08,신용리스크관리,4
03,금융·보험,01,금융,01,금융영업,04,카드영업,0301010409_14v1,09,고객상담,3
03,금융·보험,01,금융,01,금융영업,04,카드영업,0301010410_16v2,10,심사관리,3
03,금융·보험,01,금융,01,금융영업,04,카드영업,0301010411_16v2,11,발급관리,3
03,금융·보험,01,금융,01,금융영업,04,카드영업,0301010412_16v2,12,국내 정산관리,3
03,금융·보험,01,금융,01,금융영업,04,카드영업,0301010413_16v2,13,국제 정산관리,3
03,금융·보험,01,금융,01,금융영업,05,여신전문금융영업,0301010501_17v1,01,설비금융영업,5
03,금융·보험,01,금융,01,금융영업,05,여신전문금융영업,0301010502_17v1,02,자동차 리스영업,4
03,금융·보험,01,금융,01,금융영업,05,여신전문금융영업,0301010503_17v1,03,자동차 할부대출영업,2
03,금융·보험,01,금융,01,금융영업,05,여신전문금융영업,0301010504_17v1,04,기업여신영업,5
03,금융·보험,01,금융,01,금융영업,05,여신전문금융영업,0301010505_17v1,05,여신전문금융 심사,5
03,금융·보험,01,금융,01,금융영업,05,여신전문금융영업,0301010506_17v1,06,여신전문금융 회계,4
03,금융·보험,01,금융,01,금융영업,05,여신전문금융영업,0301010507_17v1,07,여신전문금융 컴플라이언스,4
03,금융·보험,01,금융,01,금융영업,05,여신전문금융영업,0301010508_17v1,08,여신전문금융 사후관리,2
03,금융·보험,01,금융,01,금융영업,05,여신전문금융영업,0301010509_17v1,09,여신전문금융 채널관리,3
03,금융·보험,01,금융,01,금융영업,05,여신전문금융영업,0301010510_17v1,10,여신전문금융 채권관리,4
03,금융·보험,01,금융,02,금융상품개발,01,여수신상품개발,0301020101_14v1,01,시장기회 탐색,4
03,금융·보험,01,금융,02,금융상품개발,01,여수신상품개발,0301020102_14v1,02,여수신상품개발 타당성 검토,5
03,금융·보험,01,금융,02,금융상품개발,01,여수신상품개발,0301020103_14v1,03,여신상품 기획,6
03,금융·보험,01,금융,02,금융상품개발,01,여수신상품개발,0301020104_14v1,04,수신상품 기획,6
03,금융·보험,01,금융,02,금융상품개발,01,여수신상품개발,0301020105_14v1,05,여신상품 설계,6
03,금융·보험,01,금융,02,금융상품개발,01,여수신상품개발,0301020106_14v1,06,수신상품 설계,6
03,금융·보험,01,금융,02,금융상품개발,01,여수신상품개발,0301020107_14v1,07,컴플라이언스,5
03,금융·보험,01,금융,02,금융상품개발,01,여수신상품개발,0301020108_14v1,08,전산개발 지원,3
